,x (Ams),y (Ams),z (Ams),A (kHz),B (kHz)
802,-13.7811,-0.0,-14.7935,2.349889340559381,2.594049457920236
803,-13.7811,0.0,14.7935,2.349889340559381,2.594049457920236
804,-0.0,-13.7811,-14.7935,2.349889340559381,2.594049457920236
805,0.0,-13.7811,14.7935,2.349889340559381,2.594049457920236
806,-0.0,13.7811,-14.7935,2.349889340559381,2.594049457920236
807,0.0,13.7811,14.7935,2.349889340559381,2.594049457920236
808,13.7811,-0.0,-14.7935,2.349889340559381,2.594049457920236
809,13.7811,0.0,14.7935,2.349889340559381,2.594049457920236
810,-13.7811,-9.1874,-11.8348,0.05314070289730445,2.410374928046756
811,-13.7811,-9.1874,11.8348,0.05314070289730445,2.410374928046756
812,-13.7811,9.1874,-11.8348,0.05314070289730445,2.410374928046756
813,-13.7811,9.1874,11.8348,0.05314070289730445,2.410374928046756
814,-9.1874,-13.7811,-11.8348,0.05314070289730297,2.4103749280467532
815,-9.1874,-13.7811,11.8348,0.05314070289730297,2.4103749280467532
816,-9.1874,13.7811,-11.8348,0.05314070289730297,2.4103749280467532
817,-9.1874,13.7811,11.8348,0.05314070289730297,2.4103749280467532
818,9.1874,-13.7811,-11.8348,0.05314070289730297,2.4103749280467532
819,9.1874,-13.7811,11.8348,0.05314070289730297,2.4103749280467532
820,9.1874,13.7811,-11.8348,0.05314070289730297,2.4103749280467532
821,9.1874,13.7811,11.8348,0.05314070289730297,2.4103749280467532
822,13.7811,-9.1874,-11.8348,0.05314070289730445,2.410374928046756
823,13.7811,-9.1874,11.8348,0.05314070289730445,2.410374928046756
824,13.7811,9.1874,-11.8348,0.05314070289730445,2.410374928046756
825,13.7811,9.1874,11.8348,0.05314070289730445,2.410374928046756
826,-13.7811,-13.7811,-5.9174,2.8315836713807014,1.4141822172231342
827,-13.7811,-13.7811,5.9174,2.8315836713807014,1.4141822172231342
828,-13.7811,13.7811,-5.9174,2.8315836713807014,1.4141822172231342
829,-13.7811,13.7811,5.9174,2.8315836713807014,1.4141822172231342
830,13.7811,-13.7811,-5.9174,2.8315836713807014,1.4141822172231342
831,13.7811,-13.7811,5.9174,2.8315836713807014,1.4141822172231342
